slide_id,patch_id
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=86016,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=14336,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=14336,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=14336,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=89600,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=78848,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=14336,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=17920,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=96768,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=96768,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=89600,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=96768,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=10752,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=17920,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=17920,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=7168,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=96768,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=78848,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=17920,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=96768,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=10752,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=82432,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=89600,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=21504,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=89600,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=14336,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=103936,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=86016,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=86016,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=78848,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=82432,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=21504,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=78848,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=78848,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=103936,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=10752,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=103936,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=17920,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=21504,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=107520,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=14336,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=14336,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=103936,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=111104,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=103936,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=100352,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=10752,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=86016,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=107520,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=78848,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=7168,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=21504,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=17920,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=100352,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=21504,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=64512,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=10752,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=17920,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=10752,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=21504,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=86016,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=93184,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=82432,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=78848,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=46592,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=28672,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=35840,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=43008,y=17920,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=82432,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=25088,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=100352,y=71680,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=89600,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=100352,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=82432,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=103936,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=50176,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=75264,y=53760,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=46592,y=82432,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=10752,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=39424,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=32256,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=57344,y=86016,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=86016,y=57344,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=14336,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=71680,y=43008,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=60928,y=86016,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=75264,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=21504,y=64512,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=25088,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=60928,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=100352,y=35840,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=53760,y=89600,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=21504,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=103936,y=68096,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=100352,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=100352,y=50176,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=68096,y=89600,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=28672,y=39424,w=4096,h=4096]"
CHS028-WSI02,"CHS028-WSI02 [d=4,x=32256,y=50176,w=4096,h=4096]"
